FILENAME,DATASET,CLASS,CAMERA,CONF,VARIETY,SOSQ,SOMQ,CAT,FILEPATH
so2_L_t_g_s_188.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_188.jpg
so2_L_t_g_s_189.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_189.jpg
so2_L_t_g_s_190.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_190.jpg
so2_L_t_g_s_191.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_191.jpg
so2_L_t_g_s_192.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_192.jpg
so2_L_t_g_s_193.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_193.jpg
so2_L_t_g_s_194.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_194.jpg
so2_L_t_g_s_195.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_195.jpg
so2_L_t_g_s_196.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_196.jpg
so2_L_t_g_s_197.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_197.jpg
so2_L_t_g_s_198.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_198.jpg
so2_L_t_g_s_199.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_199.jpg
so2_L_t_g_s_200.jpg,so2,G,Fr,S,Lagorai,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_L_t_g_s_200.jpg
so2_V_t_g_b_001.jpg,so2,G,Fr,B,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_b_001.jpg
so2_V_t_g_b_002.jpg,so2,G,Fr,B,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_b_002.jpg
so2_V_t_g_b_003.jpg,so2,G,Fr,B,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_b_003.jpg
so2_V_t_g_b_004.jpg,so2,G,Fr,B,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_b_004.jpg
so2_V_t_g_b_005.jpg,so2,G,Fr,B,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_b_005.jpg
so2_V_t_g_b_006.jpg,so2,G,Fr,B,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_b_006.jpg
so2_V_t_g_g_001.jpg,so2,G,Fr,G,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_g_001.jpg
so2_V_t_g_g_002.jpg,so2,G,Fr,G,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_g_002.jpg
so2_V_t_g_g_003.jpg,so2,G,Fr,G,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_g_003.jpg
so2_V_t_g_g_004.jpg,so2,G,Fr,G,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_g_004.jpg
so2_V_t_g_gb_001.jpg,so2,G,Fr,GB,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_gb_001.jpg
so2_V_t_g_gb_002.jpg,so2,G,Fr,GB,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_gb_002.jpg
so2_V_t_g_gb_003.jpg,so2,G,Fr,GB,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_gb_003.jpg
so2_V_t_g_gb_004.jpg,so2,G,Fr,GB,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_gb_004.jpg
so2_V_t_g_s_001.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_001.jpg
so2_V_t_g_s_002.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_002.jpg
so2_V_t_g_s_003.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_003.jpg
so2_V_t_g_s_004.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_004.jpg
so2_V_t_g_s_005.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_005.jpg
so2_V_t_g_s_006.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_006.jpg
so2_V_t_g_s_007.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_007.jpg
so2_V_t_g_s_008.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_008.jpg
so2_V_t_g_s_009.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_009.jpg
so2_V_t_g_s_010.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_010.jpg
so2_V_t_g_s_011.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_011.jpg
so2_V_t_g_s_012.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_012.jpg
so2_V_t_g_s_013.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_013.jpg
so2_V_t_g_s_014.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_014.jpg
so2_V_t_g_s_015.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_015.jpg
so2_V_t_g_s_016.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_016.jpg
so2_V_t_g_s_017.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_017.jpg
so2_V_t_g_s_018.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_018.jpg
so2_V_t_g_s_019.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_019.jpg
so2_V_t_g_s_020.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_020.jpg
so2_V_t_g_s_021.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_021.jpg
so2_V_t_g_s_022.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_022.jpg
so2_V_t_g_s_023.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_023.jpg
so2_V_t_g_s_024.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_024.jpg
so2_V_t_g_s_025.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_025.jpg
so2_V_t_g_s_026.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_026.jpg
so2_V_t_g_s_027.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_027.jpg
so2_V_t_g_s_028.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_028.jpg
so2_V_t_g_s_029.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_029.jpg
so2_V_t_g_s_030.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_030.jpg
so2_V_t_g_s_031.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_031.jpg
so2_V_t_g_s_032.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_032.jpg
so2_V_t_g_s_033.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_033.jpg
so2_V_t_g_s_034.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_034.jpg
so2_V_t_g_s_035.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_035.jpg
so2_V_t_g_s_036.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_036.jpg
so2_V_t_g_s_037.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_037.jpg
so2_V_t_g_s_038.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_038.jpg
so2_V_t_g_s_039.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_039.jpg
so2_V_t_g_s_040.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_040.jpg
so2_V_t_g_s_041.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_041.jpg
so2_V_t_g_s_042.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_042.jpg
so2_V_t_g_s_043.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_043.jpg
so2_V_t_g_s_044.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_044.jpg
so2_V_t_g_s_045.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_045.jpg
so2_V_t_g_s_046.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_046.jpg
so2_V_t_g_s_047.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_047.jpg
so2_V_t_g_s_048.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_048.jpg
so2_V_t_g_s_049.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_049.jpg
so2_V_t_g_s_050.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_050.jpg
so2_V_t_g_s_051.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_051.jpg
so2_V_t_g_s_052.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_052.jpg
so2_V_t_g_s_053.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_053.jpg
so2_V_t_g_s_054.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_054.jpg
so2_V_t_g_s_055.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_055.jpg
so2_V_t_g_s_056.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_056.jpg
so2_V_t_g_s_057.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_057.jpg
so2_V_t_g_s_058.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_058.jpg
so2_V_t_g_s_059.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_059.jpg
so2_V_t_g_s_060.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_060.jpg
so2_V_t_g_s_061.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_061.jpg
so2_V_t_g_s_062.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_062.jpg
so2_V_t_g_s_063.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_063.jpg
so2_V_t_g_s_064.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_064.jpg
so2_V_t_g_s_065.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_065.jpg
so2_V_t_g_s_066.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_066.jpg
so2_V_t_g_s_067.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_067.jpg
so2_V_t_g_s_068.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_068.jpg
so2_V_t_g_s_069.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_069.jpg
so2_V_t_g_s_070.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_070.jpg
so2_V_t_g_s_071.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_071.jpg
so2_V_t_g_s_072.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_072.jpg
so2_V_t_g_s_073.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_073.jpg
so2_V_t_g_s_074.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_074.jpg
so2_V_t_g_s_075.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_075.jpg
so2_V_t_g_s_076.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_076.jpg
so2_V_t_g_s_077.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_077.jpg
so2_V_t_g_s_078.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_078.jpg
so2_V_t_g_s_079.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_079.jpg
so2_V_t_g_s_080.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_080.jpg
so2_V_t_g_s_081.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_081.jpg
so2_V_t_g_s_082.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_082.jpg
so2_V_t_g_s_083.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_083.jpg
so2_V_t_g_s_084.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_084.jpg
so2_V_t_g_s_085.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_085.jpg
so2_V_t_g_s_086.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_086.jpg
so2_V_t_g_s_087.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_087.jpg
so2_V_t_g_s_088.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_088.jpg
so2_V_t_g_s_089.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_089.jpg
so2_V_t_g_s_090.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_090.jpg
so2_V_t_g_s_091.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_091.jpg
so2_V_t_g_s_092.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_092.jpg
so2_V_t_g_s_093.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_093.jpg
so2_V_t_g_s_094.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_094.jpg
so2_V_t_g_s_095.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_095.jpg
so2_V_t_g_s_096.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_096.jpg
so2_V_t_g_s_097.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_097.jpg
so2_V_t_g_s_098.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_098.jpg
so2_V_t_g_s_099.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_099.jpg
so2_V_t_g_s_100.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_100.jpg
so2_V_t_g_s_101.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_101.jpg
so2_V_t_g_s_102.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_102.jpg
so2_V_t_g_s_103.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_103.jpg
so2_V_t_g_s_104.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_104.jpg
so2_V_t_g_s_105.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_105.jpg
so2_V_t_g_s_106.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_106.jpg
so2_V_t_g_s_107.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_107.jpg
so2_V_t_g_s_108.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_108.jpg
so2_V_t_g_s_109.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_109.jpg
so2_V_t_g_s_110.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_110.jpg
so2_V_t_g_s_111.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_111.jpg
so2_V_t_g_s_112.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_112.jpg
so2_V_t_g_s_113.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_113.jpg
so2_V_t_g_s_114.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_114.jpg
so2_V_t_g_s_115.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_115.jpg
so2_V_t_g_s_116.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_116.jpg
so2_V_t_g_s_117.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_117.jpg
so2_V_t_g_s_118.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_118.jpg
so2_V_t_g_s_119.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_119.jpg
so2_V_t_g_s_120.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_120.jpg
so2_V_t_g_s_121.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_121.jpg
so2_V_t_g_s_122.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_122.jpg
so2_V_t_g_s_123.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_123.jpg
so2_V_t_g_s_124.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_124.jpg
so2_V_t_g_s_125.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_125.jpg
so2_V_t_g_s_126.jpg,so2,G,Fr,S,Vajolet,NA,NA,NA,/home/webvalley/deepLearning/data/images/datasets_new/so2/train/good/so2_V_t_g_s_126.jpg
